cell_id	x	y	celltype	valve	score__Valve_defects	z__Valve_defects	score__Atrioventricular_septal_defect	z__Atrioventricular_septal_defect	score__Atrial_septal_defect	z__Atrial_septal_defect	score__Ventricular_septal_defect	z__Ventricular_septal_defect	score__Malformation_of_the_outflow_tract	z__Malformation_of_the_outflow_tract	score__HypertrophicCardiomyopathy	z__HypertrophicCardiomyopathy	score__DilatedCardiomyopathy	z__DilatedCardiomyopathy	score__PCGC_DeNovoVariants	z__PCGC_DeNovoVariants	score__Single_ventricle_disease	z__Single_ventricle_disease	score__Familial_thoracic_aortic_aneurysm_and_aortic_dissection	z__Familial_thoracic_aortic_aneurysm_and_aortic_dissection
ATR_018_set19__151	15233.899033870388	18995.015742165506	Epicardial	False	0.36453873	-0.51305985	0.2990759	-1.5641788	0.3692128	-1.4908243	0.28865585	-1.887161	0.31569526	-1.6478868	0.2117863	-0.27548322	0.22197579	-0.36273733	0.37022153	-1.0240256	0.42250288	-0.9253975	0.8508531	1.0414786
ATR_018_set19__168	15301.991082674742	18974.167436065847	EPDC	False	0.48747516	1.0683947	0.45744005	0.25057104	0.48975927	0.29549408	0.3955068	-0.34438324	0.50260484	1.01522	0.13869876	-0.49127692	0.22109406	-0.36637703	0.47565934	0.8607863	0.5725465	0.6469086	0.91748494	1.2780437
ATR_018_set19__173	15423.683041678674	19052.533426509828	Compact vFibro	False	0.46757656	0.8124191	0.44201532	0.07381373	0.49210566	0.33026418	0.39714363	-0.32074967	0.49716318	0.93768656	0.1236095	-0.53582853	0.23893008	-0.29275185	0.4954316	1.2142363	0.53572863	0.26109457	0.8866411	1.1685379
ATR_018_set19__234	15383.56949989622	19085.735930696366	Compact vFibro	False	0.35016787	-0.6979266	0.33192605	-1.1877376	0.40227365	-1.000912	0.32206655	-1.4047574	0.39811352	-0.47358298	0.15053417	-0.45633242	0.18229103	-0.52655166	0.4053913	-0.39532876	0.3892675	-1.2736708	0.7153846	0.5605208
ATR_018_set19__50	15318.59102321885	19033.85816819882	vCM-RV-Hybrid	False	0.33293676	-0.9195876	0.34113386	-1.082222	0.43067282	-0.5800787	0.4955199	1.0996656	0.37322006	-0.8282676	1.3041682	2.9498153	1.0171301	2.9195735	0.3408461	-1.5491424	0.4547851	-0.5871122	0.19095652	-1.3013719
ATR_018_set19__94	15489.040825408385	18942.07385750627	Epicardial	False	0.40681285	0.030754516	0.38214058	-0.6123118	0.4329047	-0.5470058	0.38191974	-0.54056126	0.41739398	-0.19887298	0.13113788	-0.5136007	0.22210155	-0.36221817	0.42125666	-0.111718826	0.45714095	-0.5624253	0.79767394	0.85267514
ATR_019_set19__114	15385.676604731301	19136.632888094235	vCM-RV-Hybrid	False	0.31732664	-1.1203964	0.3393044	-1.1031866	0.43569392	-0.5056736	0.42709208	0.11166381	0.3827313	-0.6927506	1.436974	3.3419294	1.0951036	3.2414396	0.38703215	-0.72351795	0.48340192	-0.28723675	0.32120377	-0.83895123
ATR_019_set19__119	15387.860979396008	19303.33938451406	EPDC	False	0.34571695	-0.7551832	0.26523	-1.9520308	0.4068613	-0.9329298	0.33530685	-1.213586	0.27044374	-2.292635	0.042084333	-0.7765346	0.065685235	-1.0078877	0.42167348	-0.10426781	0.17691281	-3.4989345	0.26479873	-1.0392077
ATR_019_set19__135	15373.1469923636	19115.36649047486	VIC	True	0.48294732	1.0101485	0.5374122	1.167	0.50017715	0.44987148	0.39585948	-0.33929104	0.49148336	0.85676	0.1419917	-0.48155436	0.20442806	-0.43517244	0.5025593	1.3416514	0.71828556	2.1741076	0.8762941	1.1318026
ATR_019_set19__158	15351.120626647808	19086.038803213884	vCM-RV-AV	False	0.38965827	-0.18992198	0.35334244	-0.94231963	0.4239403	-0.6798446	0.40551087	-0.19993846	0.3145502	-1.6642017	0.16605833	-0.41049674	0.1811588	-0.53122544	0.39409357	-0.5972876	0.29150054	-2.2981703	0.47017828	-0.31004253
ATR_019_set19__181	15334.799056063475	19122.479209899797	vCM-RV-Hybrid	False	0.34744096	-0.7330056	0.3686973	-0.76636314	0.44786647	-0.32529455	0.44577807	0.38146338	0.40189657	-0.41968173	1.3214715	3.0009036	1.0289123	2.968209	0.39365795	-0.6050748	0.5393989	0.29955536	0.27382728	-1.0071534
ATR_019_set19__224	15300.099265954306	19223.283165883146	vCM-LV-Compact I	False	0.43140936	0.34716412	0.4546975	0.21914312	0.5411991	1.0577554	0.53958076	1.7358426	0.4694541	0.542885	1.351425	3.0893426	1.1082551	3.2957277	0.44647616	0.3391063	0.628605	1.2343456	0.4380864	-0.42397934
ATR_019_set19__234	15293.6401484428	19241.49918183817	VIC	True	0.4003921	-0.051842175	0.33041078	-1.2051016	0.3873831	-1.2215676	0.4193908	0.00046817044	0.386956	-0.6325563	0.27312177	-0.09438793	0.21780917	-0.37993667	0.42619362	-0.023465414	0.4636217	-0.49451354	0.63100076	0.26093036
ATR_019_set19__298	15249.764552090888	19318.875689519668	VIC	True	0.56550115	2.0721214	0.58284074	1.6875812	0.58555025	1.7149733	0.5460617	1.8294182	0.59068274	2.2701628	0.366877	0.18242784	0.30689076	-0.01221756	0.59019595	2.908249	0.7995873	3.0260682	0.88651127	1.168077
ATR_019_set19__366	15194.472759576516	19271.224060853612	vCM-RV-Hybrid	False	0.3855899	-0.24225755	0.385089	-0.57852465	0.4944856	0.3655311	0.5077095	1.2756664	0.46075004	0.41886857	1.1711841	2.5571744	0.95501244	2.6631584	0.40665704	-0.37270242	0.6025255	0.96105826	0.26607215	-1.0346867
ATR_019_set19__44	15446.729067502898	19108.705520292384	vCM-LV-Compact II	False	0.34318614	-0.7877396	0.36623815	-0.79454327	0.39887962	-1.0512065	0.36416304	-0.7969431	0.32291475	-1.5450227	0.11585422	-0.55872625	0.1649291	-0.5982198	0.41084644	-0.29781246	0.27728248	-2.4471612	0.13075645	-1.5151021
ATR_019_set19__466	15344.519030904112	19361.172304633274	VIC	True	0.47800362	0.9465528	0.51824236	0.9473259	0.47792646	0.12014962	0.37210333	-0.68229645	0.5175673	1.2284063	0.20461519	-0.2966562	0.24861424	-0.2527767	0.4514456	0.4279404	0.6036096	0.9724191	0.7279523	0.6051403
ATR_019_set19__48	15447.682834041163	19123.294166075757	vCM-RV-Hybrid	False	0.37024418	-0.43966496	0.3232172	-1.2875351	0.41960013	-0.7441595	0.3736074	-0.66057986	0.27968636	-2.1609452	0.13849476	-0.49187922	0.124608845	-0.7646575	0.3923841	-0.62784606	0.23813976	-2.8573377	0.24803096	-1.0987388
ATR_019_set19__602	15252.237546815688	19195.916226176723	BEC	False	0.36239043	-0.5406956	0.34244183	-1.0672336	0.37798768	-1.3607938	0.3092343	-1.5900372	0.34690416	-1.2032192	0.15923129	-0.43065384	0.1615719	-0.612078	0.40768003	-0.35441533	0.26079252	-2.6199594	0.6435566	0.30550772
ATR_019_set19__642	15198.710325376362	19343.78788856502	vCM-RV-Hybrid	False	0.3331384	-0.9169937	0.31357375	-1.3980429	0.42602292	-0.64898336	0.49456242	1.0858408	0.3511935	-1.1421044	1.2898843	2.9076414	1.0476855	3.0457027	0.33821866	-1.5961105	0.41236615	-1.0316203	0.26718897	-1.0307215
ATR_019_set19__65	15431.670667772605	19271.31247678529	VIC	True	0.48378378	1.0209088	0.5859693	1.7234328	0.51172405	0.6209794	0.47773743	0.8429116	0.43718264	0.08307775	0.09994214	-0.6057072	0.16814242	-0.58495563	0.43740976	0.17703478	0.5246625	0.14513254	0.73050255	0.6141945
ATR_019_set19__68	15424.51500746198	19099.808492758264	vCM-LV-Compact I	False	0.5070023	1.3195918	0.5524065	1.3388245	0.5350885	0.9672053	0.46077293	0.5979681	0.5413394	1.5671139	0.45504794	0.44275585	0.4431653	0.55030894	0.5223355	1.6951723	0.4444745	-0.6951571	0.90271676	1.2256118
ATR_019_set19__89	15410.158192895504	19220.104218241624	vCM-RV-AV	False	0.38232183	-0.2842979	0.41288605	-0.25998867	0.41112518	-0.86974555	0.4157041	-0.05276255	0.40351054	-0.39668566	0.14463024	-0.473764	0.20900548	-0.41627738	0.3947542	-0.5854782	0.51363474	0.029572781	0.7029178	0.5162596
ATR_020_set19__141	15396.70770058429	19449.704410564867	VIC	True	0.40082473	-0.04627669	0.42768306	-0.09042468	0.4436246	-0.38815296	0.3532552	-0.95443684	0.43045703	-0.012749411	0.17091368	-0.39616114	0.18334402	-0.52220505	0.42315838	-0.07772365	0.48405474	-0.28039584	0.79246217	0.83417165
ATR_020_set19__176	15374.819262722885	19433.25000362847	VIC	True	0.4374579	0.42497241	0.47701547	0.4748926	0.43159628	-0.56639445	0.37898633	-0.58291566	0.44647685	0.21550262	0.2346646	-0.20793417	0.2638212	-0.19000395	0.41787946	-0.17208982	0.52487516	0.14736111	0.5943692	0.13087612
ATR_020_set19__197	15364.93314670662	19596.36526361956	VIC	True	0.5286724	1.5983561	0.65337044	2.4958055	0.55808157	1.3079286	0.4449997	0.3702247	0.5782188	2.0925756	0.18005402	-0.36917394	0.27391878	-0.1483223	0.53624713	1.943857	0.679316	1.7657456	0.9047703	1.2329026
ATR_020_set19__240	15341.595883254266	19544.670200532433	VIC	True	0.37363547	-0.39603934	0.41411757	-0.24587625	0.37964728	-1.336201	0.32215014	-1.4035504	0.42129713	-0.1432605	0.0683667	-0.6989349	0.1449369	-0.6807455	0.33068728	-1.7307417	0.45390752	-0.59630847	0.6759123	0.42038122
ATR_020_set19__274	15313.274935661691	19605.381294764204	VIC	True	0.4332962	0.37143648	0.46114433	0.29301968	0.44327718	-0.39330098	0.3911616	-0.40712196	0.42076108	-0.15089825	0.13730091	-0.49540412	0.20176262	-0.4461751	0.47945604	0.9286563	0.51270145	0.019792845	0.7907861	0.828221
ATR_020_set19__288	15303.654228728097	19540.91388819069	VIC	True	0.49662352	1.1860791	0.50978583	0.8504196	0.51315457	0.64217746	0.42872494	0.13524015	0.5314584	1.4263281	0.23535776	-0.2058876	0.28064597	-0.1205532	0.4658478	0.6853945	0.5889262	0.81855154	0.8975022	1.2070984
ATR_020_set19__409	15234.768894109842	19425.266485165845	VIC	True	0.44395766	0.50858545	0.5056123	0.8025938	0.4645978	-0.077361375	0.41167402	-0.11095123	0.50406164	1.0359765	0.16143447	-0.42414886	0.20232718	-0.44384465	0.44383478	0.29188883	0.5938344	0.86998457	0.5382925	-0.06821447
ATR_020_set19__485	15193.957619305536	19623.073124407103	VIC	True	0.36221838	-0.5429088	0.40904042	-0.30405712	0.3803872	-1.3252367	0.31756175	-1.4698005	0.39719304	-0.486698	0.13809271	-0.49306628	0.17909868	-0.53972936	0.3311896	-1.7217623	0.46174684	-0.5141602	0.41941693	-0.49026206
ATR_020_set19__509	15174.932291490506	19486.590494393753	Compact vFibro	False	0.2832614	-1.5586118	0.21750264	-2.4989552	0.33406723	-2.0116293	0.29091653	-1.85452	0.29520667	-1.9398103	0.16158819	-0.423695	0.27352753	-0.14993732	0.3394686	-1.5737666	0.3026138	-2.1817145	0.6022124	0.15872228
ATR_020_set19__575	15376.162987130316	19663.720830323513	VIC	True	0.43342188	0.3730532	0.45749947	0.25125203	0.4513076	-0.27430224	0.33880585	-1.1630653	0.47497132	0.6214948	0.11984305	-0.5469491	0.21072973	-0.4091598	0.4386574	0.19933774	0.52263343	0.12387003	0.8130571	0.9072905
ATR_020_set19__62	15452.768994966711	19476.828624981197	VIC	True	0.3748048	-0.38099715	0.35010147	-0.97945905	0.38698614	-1.2274501	0.33850217	-1.1674501	0.3909123	-0.5761868	0.09788107	-0.6117926	0.15217188	-0.6508803	0.4103064	-0.3074664	0.4768186	-0.35622346	0.5143393	-0.15325624
ATR_020_set19__620	15249.863472082656	19680.661085345822	VIC	True	0.37093705	-0.43075183	0.4133477	-0.2546986	0.3956807	-1.0986098	0.335393	-1.212342	0.34019852	-1.2987618	0.11785926	-0.5528063	0.1463208	-0.67503285	0.4393789	0.21223503	0.2622643	-2.6045365	0.54002833	-0.062051784
ATR_020_set19__625	15234.179057425292	19497.725636853807	VIC	True	0.5293596	1.607196	0.57386357	1.5847087	0.539205	1.0282062	0.4619468	0.6149169	0.55003047	1.6909451	0.19270946	-0.3318083	0.26045814	-0.20388635	0.5075609	1.4310604	0.6126943	1.0676175	0.8519525	1.0453819
ATR_020_set19__67	15446.696588974235	19412.039852329835	Trabecular vFibro	False	0.5232214	1.5282341	0.5860612	1.7244854	0.5443685	1.1047214	0.4744555	0.79552525	0.56852454	1.9544505	0.100985825	-0.6026257	0.20390788	-0.4373197	0.45932764	0.56883997	0.59298193	0.86105156	0.8510549	1.0421952
ATR_020_set19__765	15359.504097380604	19562.37667862532	VIC	True	0.5485102	1.8535496	0.5882675	1.7497684	0.5664284	1.4316164	0.44758105	0.4074959	0.5437389	1.6013023	0.14473683	-0.4734493	0.19665407	-0.46726266	0.517826	1.6145601	0.71509635	2.140688	0.80894303	0.89268416
ATR_020_set19__778	15393.569413243222	19585.70091862773	Proliferating vFibro	False	0.40893334	0.058032565	0.4507241	0.17361061	0.4260507	-0.6485718	0.35391495	-0.94491124	0.41842598	-0.18416901	0.3457645	0.120092385	0.28397056	-0.10682962	0.40891623	-0.33231694	0.42114988	-0.93957555	0.77563226	0.7744199
ATR_020_set19__840	15460.38504498528	19599.022404418894	VIC	True	0.42722464	0.29333183	0.4615085	0.297193	0.45402908	-0.23397383	0.38011855	-0.56656796	0.4847118	0.76027805	0.14808646	-0.46355936	0.21286355	-0.40035164	0.4374022	0.17689946	0.47436556	-0.38192874	0.760943	0.72226816
ATR_020_set19__909	15479.66681421997	19542.600227689927	VIC	True	0.45118672	0.6015801	0.54698855	1.2767384	0.50637794	0.54175794	0.41900817	-0.005056499	0.4856673	0.773892	0.25376022	-0.15155365	0.23329441	-0.31601527	0.48749936	1.0724391	0.58463156	0.77354807	0.86932886	1.1070738
ATR_020_set19__921	15393.801494817337	19482.66203103741	VIC	True	0.53145427	1.634142	0.54616433	1.2672936	0.583216	1.6803834	0.5382512	1.7166458	0.5324294	1.4401633	0.25731403	-0.1410609	0.28682545	-0.09504497	0.5027263	1.344637	0.6686363	1.6538335	0.9432128	1.3693862
ATR_021_set19__109	15406.915875789713	19710.997396501858	Trabecular vFibro	False	0.346425	-0.7460749	0.33685172	-1.1312926	0.36880758	-1.4968292	0.33628133	-1.1995159	0.32524768	-1.5117829	0.36132	0.16602059	0.3119192	0.008539362	0.4020074	-0.4558196	0.33162203	-1.8777374	0.7104433	0.54297763
ATR_021_set19__225	15290.358409501861	19740.090850452696	vCM-RV-Proliferating	False	0.45715776	0.67839164	0.47934407	0.50157684	0.57571656	1.5692527	0.56217915	2.0621316	0.47907513	0.67996633	1.3268381	3.016749	1.0903276	3.2217247	0.5029279	1.3482405	0.62636614	1.2108845	0.4061097	-0.5375072
ATR_021_set19__304	15241.057725783221	19972.120172348164	vCM-LV-Compact II	False	0.3905945	-0.17787819	0.35825828	-0.8859874	0.51101494	0.61047137	0.50067717	1.1741292	0.45042208	0.2717147	1.319976	2.996488	1.0623145	3.1060896	0.43214107	0.08285135	0.53721637	0.2766845	0.30225706	-0.9062183
ATR_021_set19__329	15215.113935814583	19720.60388973098	VIC	True	0.50340205	1.2732784	0.559869	1.42434	0.5335591	0.94454193	0.45965198	0.5817831	0.5428003	1.587929	0.16174623	-0.42322838	0.23042807	-0.3278472	0.4895104	1.1083883	0.6635481	1.6005142	0.8585253	1.0687175
ATR_021_set19__330	15220.132759078682	19969.82605604293	Proliferating vFibro	False	0.45194688	0.6113589	0.43505174	-0.0059843706	0.47151077	0.02507861	0.44444352	0.3621944	0.43310574	0.024989694	0.26419136	-0.12075532	0.2919607	-0.073847264	0.4626615	0.6284363	0.51097155	0.001665175	0.74174666	0.65411484
ATR_021_set19__331	15220.003189332354	19871.858112980313	Compact vFibro	False	0.482707	1.0070571	0.50289327	0.7714353	0.5052013	0.5243217	0.45874524	0.5686911	0.502943	1.0200378	0.28586298	-0.056769043	0.31607792	0.025706047	0.46689075	0.70403856	0.50163424	-0.0961804	0.8865798	1.1683203
ATR_021_set19__39	15475.298736353689	19818.52590241005	vCM-LV-Compact II	False	0.41464263	0.1314769	0.45472822	0.21949522	0.5359635	0.98017144	0.5114877	1.3302186	0.46059144	0.41660872	1.4489198	3.3771994	1.1467328	3.4545593	0.4773255	0.89057064	0.62243855	1.1697273	0.4076581	-0.5320098
ATR_021_set19__391	15481.001481793328	19828.39467040083	vCM-RV-Hybrid	False	0.33346134	-0.9128394	0.3529246	-0.94710803	0.4119812	-0.85706073	0.42723504	0.11372798	0.3612769	-0.99843496	0.8953103	1.7426468	0.65246844	1.4142896	0.37143955	-1.0022522	0.44105548	-0.7309849	0.25582838	-1.0710554
ATR_021_set19__394	15474.072719541964	19780.50567185458	Trabecular vFibro	False	0.34326863	-0.78667843	0.354291	-0.9314499	0.38206607	-1.3003582	0.32334733	-1.3862647	0.33340886	-1.3955015	0.07786991	-0.6708764	0.1748512	-0.55726254	0.4105874	-0.3024431	0.30129036	-2.1955829	0.4773843	-0.2844588
ATR_021_set19__451	15365.595703858657	19924.051846196217	vCM-RV-Trabecular	False	0.41098982	0.084487125	0.4754715	0.4571997	0.5315627	0.9149583	0.506939	1.2645413	0.4967079	0.93119955	1.2537607	2.800985	0.98283505	2.778007	0.43165293	0.074125476	0.6452338	1.4085987	0.41740572	-0.49740252
ATR_021_set19__490	15282.149976457718	19946.67785758737	EPDC	False	0.38801822	-0.2110196	0.32767108	-1.2364967	0.41125247	-0.86785936	0.35422587	-0.9404219	0.42289197	-0.12053703	0.286913	-0.05366881	0.24209139	-0.2797023	0.40487435	-0.4045698	0.43983045	-0.743822	0.6931685	0.48164642
ATR_021_set19__503	15261.588720146097	19891.33965790945	VIC	True	0.48168904	0.993962	0.49792704	0.7145256	0.5115417	0.61827755	0.38231066	-0.534917	0.48753148	0.80045325	0.096981294	-0.6144493	0.2466417	-0.26091912	0.48713702	1.065962	0.6085463	1.0241506	0.8051979	0.8793877
ATR_021_set19__510	15228.274122409288	19718.9972048985	vCM-RV-Proliferating	False	0.26211143	-1.8306849	0.19652763	-2.739315	0.35587052	-1.6885371	0.37092575	-0.69929904	0.29600668	-1.9284116	1.0067887	2.0717912	0.81738144	2.0950325	0.32351708	-1.8589166	0.2985246	-2.2245653	0.0913303	-1.6550779
ATR_021_set19__561	15405.9980627692	19915.026266842524	vCM-LV-Compact I	False	0.3955123	-0.11461558	0.45731097	0.24909195	0.503783	0.50330466	0.48453915	0.94111896	0.45316577	0.31080708	1.2057594	2.6592596	0.9560058	2.667259	0.4205998	-0.12346113	0.58323467	0.75891	0.53055805	-0.09567442
ATR_021_set19__587	15247.292663940356	19899.63644436348	vCM-LV-Compact I	False	0.43509534	0.39458057	0.4323896	-0.0364909	0.55393434	1.2464727	0.5600701	2.0316799	0.46418512	0.46781188	1.329465	3.024505	1.1400318	3.4268982	0.4511665	0.4229512	0.60315615	0.9676671	0.34433168	-0.7568395
ATR_021_set19__708	15429.332308454714	19888.443235857554	vCM-LV-Compact I	False	0.3709611	-0.43044245	0.41088507	-0.2829187	0.49616784	0.39045957	0.47976932	0.8722493	0.42764914	-0.052756447	1.522128	3.5933495	1.1609012	3.5130448	0.41983965	-0.13704939	0.55135155	0.42480698	0.45296368	-0.37116003
ATR_021_set19__725	15304.974637172823	19956.834960506912	Proliferating vFibro	False	0.46514547	0.7811455	0.41943496	-0.18494242	0.4695365	-0.0041768975	0.4156653	-0.053322807	0.4776571	0.65976214	0.22590727	-0.23379053	0.32119465	0.046827357	0.46059436	0.5914839	0.5406645	0.31281742	0.7890014	0.8218848
ATR_021_set19__785	15365.24200979301	19713.09102939363	VIC	True	0.44084832	0.46858695	0.5044109	0.78882664	0.4987089	0.42811435	0.42124683	0.027266625	0.48320767	0.73884714	0.25681967	-0.14252052	0.30183896	-0.033070806	0.44838434	0.37321705	0.5630261	0.54714423	0.6845578	0.4510755
ATR_021_set19__82	15429.057079096367	19718.85124413061	VIC	True	0.48736355	1.0669589	0.5438999	1.2413445	0.5121359	0.6270827	0.43731305	0.25924033	0.5353987	1.4824705	0.15278095	-0.44969872	0.23494264	-0.30921155	0.4964606	1.2326305	0.55785185	0.49292362	0.8902242	1.1812592
ATR_021_set19__821	15214.342246595894	19763.49918023887	vCM-RV-Proliferating	False	0.39281175	-0.14935568	0.48191926	0.53108686	0.49887517	0.43057817	0.4993041	1.1543039	0.4600601	0.40903804	1.128877	2.4322615	0.91965514	2.5172074	0.391924	-0.63607115	0.6096667	1.0358912	0.37417105	-0.6508999
ATR_022_set19__156	15713.00300014367	19902.7878507929	VIC	True	0.42478406	0.2619363	0.47831157	0.48974508	0.45777413	-0.17847781	0.30404687	-1.6649363	0.47458327	0.6159658	0.09870944	-0.60934687	0.14366077	-0.6860132	0.42301038	-0.08036928	0.38122943	-1.3579017	0.59506077	0.1333315
ATR_022_set19__159	15713.597070923064	19791.421842130563	VIC	True	0.45465598	0.64620864	0.5657911	1.4922031	0.45102108	-0.27854803	0.42126676	0.027554497	0.45357656	0.31666014	0.2246312	-0.23755816	0.26288122	-0.19388415	0.4433151	0.28259876	0.37643757	-1.4081156	0.9405594	1.3599657
ATR_022_set19__166	15707.689576950792	19790.237116147568	VIC	True	0.5414923	1.7632711	0.564309	1.4752196	0.53578705	0.977557	0.4129641	-0.09232424	0.5767574	2.0717528	0.14396784	-0.47571975	0.26520807	-0.18427917	0.4930927	1.1724257	0.51435226	0.037091676	0.8624762	1.0827447
ATR_022_set19__190	15695.392662893364	19910.486251636947	vEndocardial	False	0.53232515	1.6453451	0.5661601	1.4964317	0.53636557	0.9861299	0.45496786	0.514151	0.5096469	1.1155559	0.32084852	0.046527073	0.31736347	0.03101267	0.4841951	1.0133722	0.52553827	0.15430975	1.0128528	1.616631
ATR_022_set19__198	15685.36197500387	19863.653405374364	VIC	True	0.4052654	0.01084804	0.36765236	-0.77833736	0.41508076	-0.81112987	0.3750241	-0.64012456	0.40218183	-0.4156172	0.12403993	-0.53455764	0.18685311	-0.50771993	0.394289	-0.5937944	0.42799643	-0.86783063	0.6626785	0.37339672
ATR_022_set19__232	15663.644750302552	19768.299056621123	VIC	True	0.3861852	-0.23459959	0.33342645	-1.170544	0.46368578	-0.090876006	0.33784458	-1.1769447	0.4269475	-0.06275343	0.10051284	-0.60402226	0.13518158	-0.7210144	0.355346	-1.2899414	0.23943113	-2.8438053	0.839631	1.0016366
ATR_022_set19__238	15661.455258857346	19757.831104114506	VIC	True	0.5062558	1.309989	0.5079832	0.8297627	0.5180316	0.7144478	0.4683576	0.70747995	0.5090794	1.1074702	0.16572933	-0.41146815	0.19972192	-0.45459887	0.448199	0.3699039	0.673938	1.7093894	0.8084321	0.89087015
ATR_022_set19__258	15650.199166219538	19867.571467972386	VIC	True	0.40510955	0.0088433605	0.43139455	-0.047893405	0.4034416	-0.9836046	0.350243	-0.997929	0.40480277	-0.37827384	0.1029959	-0.5966909	0.14948593	-0.6619676	0.37282243	-0.9775316	0.38268432	-1.342656	0.83815336	0.99639046
ATR_022_set19__262	15646.381544909596	19900.076643035984	VIC	True	0.43252084	0.36146218	0.451469	0.18214679	0.42195207	-0.70930725	0.36428854	-0.7951311	0.44633082	0.21342196	0.08248053	-0.65726334	0.17560673	-0.5541438	0.39170057	-0.64006513	0.41066694	-1.0494262	0.7848889	0.8072841
