	Atrial_septal_defect	Atrioventricular_septal_defect	DilatedCardiomyopathy	Familial_thoracic_aortic_aneurysm_and_aortic_dissection	HypertrophicCardiomyopathy	Malformation_of_the_outflow_tract	PCGC_DeNovoVariants	Single_ventricle_disease	Valve_defects	Ventricular_septal_defect
VEN_202_set30__235	0.1021	-0.2209	0.4316	-0.1804	0.4212	0.0335	-0.0216	0.0347	-0.0509	0.0144
VEN_202_set30__259	0.0982	0.1000	0.6401	-0.1823	0.9110	0.0284	0.1126	0.1919	0.0031	0.0490
VEN_202_set30__279	0.5233	0.7011	-0.4248	0.5581	-0.8187	0.4715	0.3535	0.4748	0.6277	0.5067
VEN_202_set30__286	0.1808	0.1096	0.7361	-0.2008	1.0452	0.0627	0.0936	0.2078	0.0765	0.1082
VEN_202_set30__534	-0.0165	-0.0815	0.6383	-0.2496	0.9099	-0.0805	-0.0109	-0.0140	-0.0992	-0.0723
VEN_202_set30__560	0.0257	-0.0273	0.6157	-0.2180	0.9386	-0.0385	-0.0004	0.0401	-0.0837	-0.0476
VEN_202_set30__604	0.0167	-0.0715	0.6342	-0.2177	0.8609	-0.0315	-0.0024	-0.0230	-0.0367	0.0026
VEN_202_set30__606	0.0434	0.0246	0.5638	-0.2168	0.8290	-0.0326	0.0208	0.1035	-0.0491	-0.0120
VEN_202_set30__772	-0.1116	0.0216	0.0860	-0.2161	0.2637	-0.1398	-0.0088	0.1862	-0.1912	-0.1494
VEN_202_set30__830	-0.3471	-0.2394	0.0335	-0.3755	0.2988	-0.2504	-0.3270	-0.0327	-0.4005	-0.2452
VEN_202_set31__209	-0.1985	-0.1691	0.1064	-0.3372	0.1549	-0.2195	-0.2357	-0.1084	-0.2600	-0.1291
VEN_202_set31__239	0.1971	0.1249	0.8834	-0.1459	1.1098	0.1110	0.1236	0.1337	0.1172	0.1609
VEN_202_set31__373	0.0593	0.1472	0.3593	-0.1656	0.6377	0.0161	-0.0093	0.2003	0.0089	0.0530
VEN_202_set31__426	0.4258	0.5859	-0.6633	0.1187	-0.8288	0.5471	0.3594	0.4662	0.5792	0.5343
VEN_202_set31__473	-0.0773	-0.0014	0.3910	-0.1548	0.6778	-0.0777	-0.1238	0.0547	-0.1657	-0.1639
VEN_202_set31__501	0.0975	0.0779	0.6969	-0.1134	0.9437	0.0379	0.0108	0.0744	0.0008	0.0057
VEN_202_set31__510	0.3773	0.4288	-0.4322	0.6389	-0.7646	0.3313	0.4748	0.4446	0.4221	0.3712
VEN_202_set31__545	0.1855	0.1314	0.8475	-0.1663	1.0229	0.0726	0.0664	0.1364	0.0744	0.1126
VEN_202_set31__565	0.0197	0.1238	0.3225	-0.1395	0.5374	0.0066	-0.0431	0.2067	-0.0502	0.0356
VEN_202_set31__570	0.2865	0.0714	0.2980	-0.1838	0.1659	0.2473	0.1869	0.0740	0.0485	0.0665
VEN_202_set31__572	0.0977	-0.0433	0.6249	-0.0117	0.6853	0.0420	-0.0332	0.0717	0.0536	0.0953
VEN_202_set31__573	0.0608	-0.0248	0.5332	-0.2061	0.7750	-0.0477	-0.0051	0.2359	-0.0010	-0.0532
VEN_202_set31__597	-0.1325	-0.1685	0.4619	-0.2786	0.7096	-0.1390	-0.1294	-0.1093	-0.2050	-0.1453
VEN_202_set31__601	0.0341	-0.0697	0.6890	-0.2678	0.9264	-0.0059	-0.0141	-0.0331	-0.0444	-0.0126
VEN_202_set31__634	-0.0053	0.0728	0.0383	-0.2772	0.3116	0.0448	-0.1976	0.2020	0.0888	0.0841
VEN_202_set31__646	0.0700	-0.0935	0.1494	-0.3520	0.2847	0.0474	-0.1263	-0.2681	-0.0319	-0.0932
VEN_202_set31__652	-0.0515	-0.0930	0.5975	-0.2440	0.9350	-0.0678	-0.1234	-0.1045	-0.1270	-0.0802
VEN_202_set31__654	-0.0263	0.1828	0.1261	-0.1712	0.3162	-0.0416	-0.1242	0.2544	-0.1086	-0.0362
VEN_202_set31__701	-0.0055	0.0678	0.4013	-0.1083	0.5970	-0.0198	-0.0504	0.0639	-0.0583	-0.0117
VEN_202_set32__172	0.0128	0.1589	-0.5967	0.2393	-0.8886	0.0502	0.1366	0.0723	0.0574	-0.0012
VEN_202_set32__218	0.1488	0.1275	0.6213	-0.1779	0.8560	0.0480	0.1047	0.2254	0.0726	0.1045
VEN_202_set32__265	0.0446	-0.1063	0.5384	-0.3264	0.7146	0.0143	-0.0270	0.0144	-0.0423	0.1083
VEN_202_set32__266	-0.2421	-0.1685	0.1333	-0.2078	0.2003	-0.1405	-0.2216	-0.0143	-0.2267	-0.0859
VEN_202_set32__323	0.0418	-0.2372	0.3955	-0.1953	0.5339	0.0115	-0.0530	0.1415	0.1812	0.0041
VEN_202_set32__362	0.0361	0.0472	0.4436	-0.1834	0.6970	-0.0234	0.0002	0.2280	-0.0467	0.0373
VEN_202_set32__395	0.1424	0.1801	-0.6387	0.2224	-0.7807	0.1480	0.4549	0.0406	0.3248	0.3451
VEN_202_set32__450	-0.1922	-0.0742	0.1771	-0.3350	0.4972	-0.1630	-0.1545	0.0304	-0.2411	-0.1491
VEN_202_set32__455	-0.2333	-0.0987	0.2128	-0.2339	0.5515	-0.1569	-0.2776	-0.1113	-0.3095	-0.2425
VEN_202_set32__572	-0.0717	-0.3804	0.2389	0.2729	-0.1488	0.0967	-0.0673	0.4330	0.0160	0.0882
VEN_202_set3__107	0.1683	0.2086	0.7890	-0.1379	1.0753	0.1056	0.0544	0.1229	0.0970	0.1019
VEN_202_set3__187	-0.0360	-0.0115	0.2922	-0.1789	0.4631	-0.0356	-0.0518	0.0933	-0.0765	-0.0134
VEN_202_set3__215	0.1797	0.2448	-0.5800	0.2601	-0.9554	0.1520	0.0976	0.1265	0.3017	0.1073
VEN_202_set3__254	0.1123	0.1234	0.6560	-0.0518	0.8769	0.0275	-0.0324	0.0979	0.0259	0.0621
VEN_202_set3__259	0.3919	0.6865	-0.6700	-0.1423	-0.9246	0.3918	0.1632	0.2217	0.4491	0.5416
VEN_202_set3__267	0.2146	0.1694	0.7325	-0.0270	0.9953	0.1274	0.0930	0.1869	0.1233	0.1321
VEN_202_set3__280	0.0535	0.0335	0.6936	-0.2889	0.6422	0.1513	-0.0046	-0.0224	0.0710	0.2229
VEN_202_set3__299	-0.0802	0.1451	-0.7435	0.3422	-1.0026	0.1178	0.0218	0.1313	0.0164	-0.1342
VEN_202_set3__361	-0.5348	-0.3493	-0.2599	-0.3520	-0.2000	-0.3318	-0.4603	-0.0635	-0.4923	-0.3853
VEN_202_set3__362	0.0623	-0.0336	0.6813	-0.2648	1.0006	0.0361	0.0027	0.0179	0.0008	0.0902
VEN_202_set3__370	0.1077	0.1186	0.6434	-0.0801	0.9570	0.0288	0.0260	0.1542	-0.0013	0.0429
VEN_202_set3__433	-0.4592	-0.4219	-0.7505	0.2157	-0.9033	-0.4429	-0.0841	-0.5213	-0.3541	-0.4624
VEN_202_set3__452	0.0433	0.3468	-0.4693	-0.1808	-0.6342	0.1006	0.2288	-0.1644	0.0895	0.1404
VEN_202_set3__467	-0.3421	-0.0635	-0.8814	-0.1361	-1.1193	-0.0406	-0.1232	0.0875	-0.3150	-0.3796
VEN_202_set3__532	-0.0605	-0.0666	0.4875	-0.2022	0.7329	-0.0872	-0.1153	-0.0261	-0.1363	-0.1178
VEN_202_set3__561	-0.0919	-0.3814	0.3398	-0.1642	0.4346	-0.1862	-0.0052	-0.1496	-0.1023	-0.1250
VEN_202_set3__572	0.0330	-0.0939	0.6278	-0.1993	0.9485	-0.0657	-0.0474	0.0377	-0.0717	-0.0540
VEN_202_set3__59	0.1592	0.0385	0.7609	-0.1469	1.0075	0.0517	0.0465	0.0819	0.0720	0.1281
VEN_202_set3__614	-0.2337	-0.1831	0.1598	-0.1720	0.2630	-0.2008	-0.2178	0.1080	-0.2544	-0.3426
VEN_202_set3__721	-0.1449	-0.3392	0.4525	-0.3596	0.6041	-0.1964	-0.2212	-0.1488	-0.2338	-0.1353
VEN_202_set3__732	-0.0108	0.0310	0.4166	-0.1615	0.6748	-0.0218	-0.0614	0.0357	-0.0249	0.0511
VEN_202_set3__755	0.2781	0.1122	0.7465	-0.0563	0.7359	0.1658	0.0784	0.2082	0.1666	0.3084
VEN_202_set3__756	-0.0021	-0.5091	0.3537	-0.0426	0.1077	-0.0065	-0.2461	-0.4996	-0.0277	-0.0481
VEN_202_set3__763	-0.1714	-0.0677	0.2626	-0.2003	0.6339	-0.1418	-0.1902	-0.0044	-0.2593	-0.2193
VEN_202_set3__782	-0.2319	-0.1732	0.2677	-0.2591	0.4463	-0.1794	-0.2893	-0.0684	-0.2947	-0.2118
VEN_202_set3__808	0.2818	0.3496	-0.5926	-0.0437	-0.8721	0.2888	0.1727	0.1730	0.3653	0.4169
VEN_202_set5__106	0.3164	0.0306	0.7160	-0.0891	0.6877	0.1531	0.1084	0.2224	0.2192	0.3480
VEN_202_set5__170	0.1919	0.1277	0.7067	-0.1829	1.0039	0.0801	0.1099	0.1841	0.1149	0.1560
VEN_202_set5__285	0.2097	0.0644	0.5216	-0.2000	0.7333	0.1237	0.0829	0.1705	0.1857	0.3116
VEN_202_set5__329	-0.4958	-0.4461	-0.8301	0.1380	-0.9893	-0.3835	0.0625	-0.4477	-0.3972	-0.4047
VEN_202_set5__403	0.1934	0.1634	0.6054	-0.1433	0.8121	0.1168	0.0840	0.2614	0.0964	0.1836
VEN_202_set5__418	0.2029	0.0617	0.6719	-0.1400	0.7174	0.1166	0.0979	0.1564	0.1415	0.2215
VEN_202_set5__422	-0.3568	-0.5122	-0.8705	0.0544	-1.0443	-0.3280	-0.2675	-0.6459	-0.2580	-0.5056
VEN_202_set5__457	0.0477	0.0009	0.6290	-0.2636	0.8604	-0.0295	0.0223	0.1247	-0.0292	0.0207
VEN_202_set5__475	0.0305	-0.0040	0.5680	-0.2012	0.8835	-0.0572	0.0034	0.0953	-0.0829	-0.0314
VEN_202_set5__504	-0.1657	-0.3188	-0.0155	-0.4580	-0.0908	-0.2693	-0.0915	-0.3523	-0.1030	-0.0952
VEN_202_set5__526	-0.0217	-0.0896	0.6051	-0.1347	0.8165	-0.0505	-0.0184	-0.0053	-0.0711	0.0230
VEN_202_set5__529	0.2554	0.0643	0.4760	-0.1963	0.5324	0.1760	0.2576	0.1542	0.1143	0.2836
VEN_202_set5__543	0.3078	0.0604	0.6074	-0.0857	0.8255	0.1915	0.1503	0.1818	0.2035	0.3742
VEN_202_set5__681	-0.0526	-0.0787	0.6047	-0.2468	0.9012	-0.0845	-0.0724	-0.0435	-0.1351	-0.1079
VEN_202_set5__701	-0.1027	0.3047	-0.1856	0.5158	-0.4283	0.0258	0.1789	0.1240	0.0622	-0.1301
VEN_202_set5__796	0.3207	0.1443	0.5492	-0.3099	0.5421	0.2600	0.1484	0.3553	0.2853	0.3815
VEN_202_set5__80	-0.0052	-0.1026	-0.6657	0.1280	-0.8716	-0.0232	0.1218	-0.3151	0.1075	0.1510
VEN_202_set5__95	-0.1556	-0.1004	0.0314	-0.2586	0.1689	-0.0648	-0.1348	0.0390	-0.1801	-0.0737
VEN_202_set6__142	0.3561	0.6312	0.4037	-0.2312	0.9542	0.3926	0.0500	0.5323	0.1821	0.4787
VEN_202_set6__160	0.0224	-0.0532	0.3530	0.4919	0.4982	-0.0107	-0.2214	-0.1562	-0.0529	-0.1180
VEN_202_set6__178	-0.0575	0.0430	-0.4924	0.3793	-0.6599	-0.1582	0.2038	-0.5009	0.0473	-0.1273
VEN_202_set6__188	0.1143	0.1725	-0.4049	0.6435	-0.5701	0.1508	0.2820	0.0673	0.1422	-0.0588
VEN_202_set6__292	-0.2650	-0.1109	-0.8060	0.0459	-1.0333	-0.0260	-0.0671	-0.1980	-0.0378	-0.0160
VEN_202_set6__396	0.2981	0.6899	0.5182	-0.1973	0.8809	0.2933	-0.1524	0.3586	0.1915	0.4170
VEN_202_set6__417	0.2040	-0.1695	0.6507	-0.5079	0.7089	0.1921	0.0263	-0.1420	0.0979	0.1138
VEN_202_set6__460	0.5004	0.1770	0.4663	-0.0775	0.2613	0.2081	0.2643	0.4825	0.4576	0.2349
VEN_202_set6__570	-0.2297	-0.5389	-0.6513	0.4772	-0.6421	0.0609	-0.4009	-0.3340	-0.2911	-0.5149
VEN_202_set6__579	0.1826	0.0060	0.4468	-0.2717	0.4295	0.3521	0.0713	0.2532	0.1521	0.6983
VEN_202_set6__588	-0.1859	-0.0913	-0.7507	0.2448	-0.8194	-0.0265	0.0972	-0.3285	-0.1394	-0.1448
VEN_202_set6__646	-0.1856	-0.1350	0.2828	-0.2157	0.5227	-0.1839	-0.1078	0.0731	-0.2478	-0.1902
VEN_202_set6__742	-0.0244	-0.0629	0.3895	-0.1419	0.6598	0.0478	-0.1771	0.2217	-0.1762	0.2183
VEN_202_set6__746	0.0521	0.2049	-0.5833	0.5919	-0.6947	-0.0065	0.2587	0.0744	0.1017	-0.0449
VEN_202_set6__816	0.3102	0.2061	0.8684	-0.0718	1.0301	0.2284	0.1329	0.2324	0.2339	0.3299
VEN_202_set6__817	0.4281	0.2335	0.7942	-0.1555	0.7489	0.2604	0.1175	0.3725	0.3965	0.3747
VEN_202_set6__841	0.5023	0.2050	0.7399	-0.4142	0.8563	0.3264	-0.0677	0.6463	0.6505	0.3838
VEN_202_set6__872	0.2343	0.5004	0.2372	-0.0947	0.5429	0.2276	-0.0793	0.3210	0.1016	0.3697
VEN_202_set6__979	-0.1825	0.2743	0.0439	-0.4975	0.1580	-0.1387	-0.3683	0.0922	0.0435	-0.2424
VEN_202_set8__114	-0.1445	-0.1362	0.5832	-0.3324	0.8842	-0.2003	-0.1676	-0.1032	-0.2081	-0.2017
VEN_202_set8__118	0.0221	-0.0779	0.7671	-0.1945	1.0803	-0.0585	-0.0309	-0.0140	-0.0643	-0.0304
VEN_202_set8__141	-0.3749	-0.6540	0.1904	-0.2088	0.5982	-0.3768	-0.3811	0.0887	-0.3239	-0.3645
VEN_202_set8__151	-0.3218	-0.2751	-0.0273	-0.2452	0.1666	-0.2278	-0.3179	-0.0998	-0.3854	-0.3284
VEN_202_set8__216	0.2803	0.0728	0.5670	-0.1510	0.5548	0.1816	0.1730	0.0901	0.1662	0.2385
VEN_202_set8__246	0.1034	0.0747	0.4893	-0.1460	0.7600	0.0098	0.0543	0.2051	0.0067	0.0849
VEN_202_set8__327	0.0668	-0.0158	0.7487	-0.1717	1.0082	-0.0002	0.0113	0.0382	-0.0260	0.0121
VEN_202_set8__453	0.0260	-0.1960	0.4628	-0.4093	0.5024	0.0191	-0.0794	-0.0780	-0.1033	-0.0486
VEN_202_set8__463	-0.1260	0.0091	0.1599	-0.2850	0.4273	-0.0412	-0.1660	0.2318	-0.1502	-0.0531
VEN_202_set8__487	0.1278	-0.0644	0.5594	-0.1245	0.7343	-0.0559	0.0520	-0.0604	0.0216	0.0656
VEN_202_set8__540	0.1121	-0.1781	-0.6960	-0.0540	-0.8058	-0.0827	0.1421	-0.1382	0.1591	0.1219
VEN_202_set8__541	-0.0987	-0.0411	0.3183	-0.2360	0.5530	-0.0925	-0.1229	0.0158	-0.1807	-0.1026
VEN_202_set8__698	-0.0801	-0.1046	0.8900	-0.2449	0.7910	-0.0324	0.0334	0.1079	-0.1138	-0.0241
VEN_202_set8__736	0.0493	-0.0376	0.7804	-0.2640	0.9747	-0.0195	-0.0009	-0.0013	-0.0300	0.0291
VEN_202_set8__770	-0.0255	-0.1855	0.6525	-0.2367	0.7668	-0.0992	-0.0295	0.0374	-0.0703	-0.0614
VEN_202_set8__777	-0.0961	-0.2561	0.5106	-0.3283	0.7566	-0.1499	-0.1067	-0.0554	-0.1403	-0.1015
VEN_202_set8__842	0.2402	0.2827	-0.3779	0.1907	-0.7168	0.0187	0.4106	-0.1122	0.1576	0.1586
VEN_202_set8__910	0.1766	0.0926	0.8070	-0.1116	1.0705	0.0695	0.1074	0.1251	0.0696	0.0927
VEN_202_set8__924	0.0106	-0.0447	0.5971	-0.2330	0.7847	-0.0442	-0.0080	0.0604	-0.0552	-0.0064
VEN_203_set1__212	-0.0592	-0.0107	0.3824	-0.2578	0.6124	-0.0684	-0.0297	0.0611	-0.1333	-0.0796
VEN_203_set1__245	0.2444	0.1857	0.7673	-0.1069	1.0402	0.1077	0.1538	0.2583	0.1443	0.1434
VEN_203_set1__313	0.1493	0.1869	0.5558	-0.0925	0.8281	0.0389	0.1124	0.2289	0.0298	0.0775
VEN_203_set1__375	0.2143	0.1869	0.7138	-0.0839	0.9283	0.1325	0.1156	0.2924	0.1353	0.1730
VEN_203_set1__399	0.1413	0.0591	0.7120	-0.1707	0.9638	0.0421	0.0768	0.1200	0.0392	0.1001
VEN_203_set1__411	0.1506	0.2485	0.4983	-0.1224	0.7428	0.0750	0.1184	0.3236	0.0594	0.0921
VEN_203_set1__433	-0.0187	-0.3201	-0.5054	0.3579	-0.7300	0.1136	0.2328	-0.1559	-0.0121	-0.0253
VEN_203_set1__453	0.0563	0.0953	0.3917	-0.1446	0.6307	-0.0270	0.0136	0.1925	-0.0324	0.0141
VEN_203_set1__611	0.3395	0.3512	-0.4903	0.7025	-0.8991	0.3107	0.3717	0.1453	0.4211	0.2618
VEN_203_set1__66	-0.3984	-0.3128	0.2538	-0.5522	0.3491	-0.2768	-0.2987	-0.3299	-0.4996	-0.1777
VEN_203_set1__738	-0.3084	-0.2904	-0.7737	0.4871	-0.8016	-0.1990	-0.0586	-0.1246	-0.2250	-0.4650
VEN_203_set1__739	-0.0652	-0.1217	0.3628	-0.2569	0.4901	-0.0657	-0.1279	-0.1377	-0.0977	0.0108
VEN_203_set1__757	-0.4127	-0.6658	0.0642	-0.5912	-0.0380	-0.4044	-0.3637	-0.0733	-0.3602	-0.0855
VEN_203_set1__758	-0.0370	0.1077	0.2343	-0.0981	0.4508	-0.0488	0.0045	0.2190	-0.0999	-0.0517
VEN_203_set2__124	0.3729	0.2360	0.1985	0.0635	0.2445	0.1599	0.2862	0.4318	0.2160	0.3430
VEN_203_set2__128	-0.0877	0.1925	-0.6251	0.5237	-0.7824	-0.1029	0.0364	-0.0315	-0.0585	-0.1933
VEN_203_set2__238	0.1227	-0.4731	0.4666	-0.2714	0.3600	-0.0515	-0.1889	-0.1232	0.1252	-0.1298
VEN_203_set2__250	-0.9661	-0.7749	0.2968	-0.7135	0.3897	-0.6841	-0.9779	-0.9322	-0.9671	-0.9665
VEN_203_set2__331	0.0958	0.0456	0.5444	-0.1603	0.6991	0.0634	0.0013	0.1552	0.0746	0.1105
VEN_203_set2__346	-0.0699	-0.2418	0.3683	-0.4175	0.5697	-0.0481	-0.1449	-0.0919	-0.0988	-0.0528
VEN_203_set2__379	0.0584	-0.1125	-0.7480	0.5313	-0.6481	-0.2322	0.4341	-0.4195	0.1705	0.1258
VEN_203_set2__442	0.0386	-0.0522	0.7800	-0.3583	1.0127	-0.0444	-0.0484	0.0163	0.0302	-0.0002
VEN_203_set2__445	0.1089	0.0456	0.6754	-0.1719	0.9988	0.0088	0.0675	0.0924	0.0136	0.0384
VEN_203_set2__458	-0.1591	-0.1783	0.3912	-0.3139	0.6638	-0.1758	-0.1444	-0.0704	-0.2245	-0.1543
VEN_203_set2__539	-0.1399	-0.3587	-0.6082	-0.7118	-0.8599	-0.2580	-0.2222	0.0791	-0.1085	-0.3910
VEN_203_set2__541	0.1620	0.0835	0.6202	-0.1552	0.7843	0.0871	0.0831	0.1105	0.0872	0.1565
VEN_203_set2__587	-0.2788	-0.5005	0.6685	-0.5392	0.9077	-0.4088	-0.2784	-0.3627	-0.3071	-0.4138
VEN_203_set2__606	-0.0428	-0.1016	0.6273	-0.2954	0.8615	-0.0581	-0.0397	-0.0522	-0.1333	-0.0629
VEN_203_set2__639	0.1586	0.0798	0.6693	-0.1343	0.9305	0.0538	0.0843	0.0792	0.0811	0.1396
VEN_203_set2__693	-0.0827	-0.1065	0.4202	-0.2938	0.7527	-0.1168	-0.0736	0.0213	-0.1640	-0.1333
VEN_203_set2__711	0.3877	0.3389	-0.4234	-0.0624	-0.5165	0.1643	0.3722	0.1329	0.2485	0.4842
VEN_203_set2__845	0.2105	0.0563	0.4986	-0.0013	0.4819	0.1689	0.0952	0.2156	0.1209	0.1956
VEN_203_set30__128	-0.0358	0.0498	0.3598	-0.2019	0.7111	-0.0961	-0.0654	0.1933	-0.1346	-0.0366
VEN_203_set30__209	-0.0007	0.0167	0.5054	-0.2311	0.8255	-0.0744	-0.0126	0.0961	-0.1025	-0.0529
VEN_203_set30__262	-0.0767	-0.1745	0.4332	-0.1715	0.5708	-0.0922	-0.1016	-0.0098	-0.1443	0.0702
VEN_203_set30__323	-0.4156	-0.4758	0.1141	-0.4844	0.4820	-0.3683	-0.2821	-0.4553	-0.4507	-0.3954
VEN_203_set30__335	-0.1739	-0.4640	0.0107	-0.1996	0.0200	-0.1578	-0.1266	-0.0321	-0.1932	-0.2256
VEN_203_set30__348	0.5421	0.2029	0.7505	-0.0689	0.5697	0.2860	0.2557	0.5777	0.4475	0.4543
VEN_203_set30__383	-0.0919	-0.2143	0.5294	-0.3381	0.7312	-0.0818	-0.1318	-0.1134	-0.1527	-0.0023
VEN_203_set30__384	-0.2876	-0.2755	0.2554	-0.3212	0.4914	-0.2452	-0.2213	-0.1619	-0.3464	-0.3269
VEN_203_set30__420	-0.0918	-0.1842	0.2392	-0.0800	0.2680	-0.0448	-0.0839	0.1143	-0.0513	-0.0085
VEN_203_set30__48	-0.1420	-0.2673	0.4083	-0.2859	0.5968	-0.1376	-0.1078	-0.0725	-0.2053	-0.1766
VEN_203_set30__55	0.0741	0.0182	0.6220	-0.2211	0.9147	-0.0188	0.0538	0.0677	-0.0225	0.0169
VEN_203_set30__562	0.0194	-0.0434	0.5392	-0.2579	0.8582	-0.0787	-0.0149	0.0182	-0.0976	-0.0625
VEN_203_set30__566	-0.0462	-0.6285	-0.9629	-0.2117	-1.0576	-0.2891	-0.0744	-0.2975	-0.0794	-0.1722
VEN_203_set30__658	0.0534	0.0262	0.4881	-0.1887	0.8041	-0.0276	0.0316	0.1194	-0.0623	-0.0117
VEN_203_set30__675	-0.2916	-0.1696	0.1955	-0.2980	0.4482	-0.1919	-0.2092	0.0628	-0.3163	-0.3078
VEN_203_set30__677	-0.4373	-0.3110	-0.8595	0.1383	-1.1438	-0.3661	-0.2913	-0.5426	-0.4425	-0.2785
VEN_203_set30__751	0.1564	0.0430	0.7193	-0.1848	1.1296	0.0748	0.0749	0.0865	0.0971	0.1192
VEN_203_set30__856	-0.0477	0.0248	0.3934	-0.2555	0.6399	-0.0840	-0.0495	0.1172	-0.1437	-0.0708
VEN_203_set30__890	-0.3747	-0.4839	0.5012	-0.6084	0.4920	-0.2974	-0.3455	-0.3702	-0.4209	-0.3478
VEN_203_set30__9	-0.3066	-0.2536	0.1202	-0.4365	0.2737	-0.2992	-0.2792	-0.1769	-0.3744	-0.3033
VEN_203_set31__136	0.0997	0.1671	0.4766	0.0076	0.6454	0.0731	-0.0252	0.1308	0.0173	0.0468
VEN_203_set31__219	-0.4684	-0.4871	-0.7218	0.3104	-1.0210	-0.1982	-0.4241	-0.0651	-0.4169	-0.3844
VEN_203_set31__305	-0.1198	-0.2179	0.4937	-0.4148	0.7258	-0.1480	-0.2137	-0.0890	-0.1316	0.0132
VEN_203_set31__394	0.1876	0.1506	0.7278	-0.1433	0.9443	0.1174	0.0690	0.1561	0.1526	0.1567
VEN_203_set31__422	0.0661	0.0403	0.8427	-0.2203	1.1040	0.0045	-0.0118	0.0593	-0.0498	0.0233
VEN_203_set31__454	-0.0633	0.0019	-0.6947	0.0181	-0.9919	-0.0266	0.0295	-0.1316	0.1292	-0.0493
VEN_203_set31__522	0.1781	0.0913	0.6732	-0.1033	0.8303	0.1200	0.0345	0.1749	0.1632	0.2250
VEN_203_set31__638	-0.2490	-0.1733	0.3294	-0.2304	0.5687	-0.1448	-0.2289	-0.1062	-0.2265	-0.1414
VEN_203_set31__659	0.0166	-0.1126	0.6743	-0.2816	0.8029	-0.0102	-0.0282	0.0056	-0.0527	0.0484
VEN_203_set31__685	0.1816	0.1872	0.7652	-0.0609	1.0526	0.1123	0.0599	0.2026	0.1116	0.1093
VEN_203_set31__763	0.3920	0.4468	0.0749	0.3577	-0.0916	0.2712	0.4469	0.5157	0.3632	0.3545
VEN_203_set31__846	-0.4118	-0.1446	-0.5542	0.6259	-0.8560	-0.2924	-0.3137	-0.3522	-0.3401	-0.2965
VEN_203_set31__88	0.1109	-0.0691	0.7272	0.0709	0.9788	0.0302	-0.0251	0.0108	0.1003	0.0834
VEN_203_set31__96	0.2507	0.1196	0.8245	-0.1221	1.0102	0.1728	0.0348	0.1542	0.1897	0.2873
VEN_203_set32__158	-0.3186	-0.3553	0.2208	-0.4370	0.0168	-0.1389	-0.2930	0.0151	-0.2061	-0.0405
VEN_203_set32__177	0.2672	0.4944	-0.5978	0.6633	-0.8257	0.2280	0.1970	-0.0403	0.3075	0.3881
VEN_203_set3__21	0.1465	0.1534	-0.5757	0.3898	-0.9374	0.2926	0.1843	0.1545	0.1874	0.0969
VEN_203_set3__256	0.4436	0.7921	-0.3020	0.1105	-0.6069	0.5285	0.3253	0.1703	0.5287	0.5560
VEN_203_set3__379	0.2200	0.0750	0.3744	-0.0185	0.4744	0.0709	0.0866	0.2731	0.1905	0.2095
VEN_203_set3__393	0.1623	0.3716	0.2555	0.1454	0.5264	0.2181	0.1252	0.5658	0.2235	0.1304
VEN_203_set3__395	-0.1896	-0.1847	0.2316	-0.2197	0.4347	-0.1587	-0.2366	-0.0948	-0.1768	-0.1214
VEN_203_set3__448	-0.2194	-0.2703	0.5542	-0.3176	0.8330	-0.1874	-0.2075	-0.2244	-0.2808	-0.2320
VEN_203_set3__512	-0.1405	-0.2262	0.6667	-0.4067	0.9577	-0.2214	-0.2166	-0.2233	-0.1637	-0.1236
VEN_203_set3__524	0.1203	0.2266	-0.5604	0.5208	-0.9031	0.1910	0.1328	-0.1000	0.1622	0.1451
VEN_203_set3__535	0.2373	0.1511	0.8131	-0.1137	1.0544	0.1450	0.1084	0.2178	0.1292	0.2079
VEN_203_set3__592	0.1199	0.0458	0.7627	-0.1268	1.0243	0.0312	0.0084	0.0734	0.0312	0.0370
VEN_203_set3__642	-0.0521	-0.1578	0.6007	-0.3022	0.8546	-0.1042	-0.0751	-0.1252	-0.1136	-0.0998
VEN_203_set3__657	0.0981	0.1303	0.5651	-0.1820	0.8231	0.0278	-0.0387	0.2163	0.0296	0.1080
VEN_203_set3__688	0.0586	0.0361	0.6063	-0.1565	0.8897	-0.0014	0.0133	0.1460	-0.0019	0.0223
VEN_203_set3__826	0.0978	0.0017	0.7403	-0.1932	0.9972	0.0615	0.0659	0.0730	0.0109	0.0669
VEN_203_set3__912	0.0665	-0.1334	0.2536	-0.5041	0.5500	0.0741	-0.0248	0.1444	-0.0085	0.1812
VEN_203_set5__151	-0.0209	-0.0520	-0.5540	-0.0236	-0.7339	-0.1056	0.1056	-0.1910	0.0054	-0.0748
VEN_203_set5__228	-0.1588	-0.1768	0.2767	-0.2990	0.2683	-0.1750	-0.1055	-0.0795	-0.1829	-0.1300
VEN_203_set5__282	-0.0159	-0.1414	-0.3714	-0.0776	-0.6425	0.1566	0.2016	-0.1990	0.0061	-0.0777
VEN_203_set5__293	0.5919	0.3881	0.6598	-0.1579	0.6103	0.4189	0.3409	0.4231	0.4527	0.6234
VEN_203_set5__340	0.1299	0.0518	-0.6729	0.2686	-0.7686	0.1154	0.3224	0.0173	0.2304	0.1765
VEN_203_set5__344	0.0710	0.1426	0.5356	-0.1569	0.8499	0.0003	0.0344	0.1923	0.0008	-0.0012
VEN_203_set5__387	-0.0480	-0.1380	0.6366	-0.3783	0.7919	-0.0727	-0.0958	-0.1601	-0.0906	-0.0485
