,receptor,pathway,tf,tf_PPR,category,subcategory
26869,IL12RB1_IL12RB2,Th17 cell differentiation,RORC,0.071046672,Organismal Systems,Immune system
26870,IL12RB1,Th17 cell differentiation,RORC,0.071046672,Organismal Systems,Immune system
26871,IL12RB2,Th17 cell differentiation,RORC,0.071046672,Organismal Systems,Immune system
26872,IL12RB1_IL12RB2,Th17 cell differentiation,STAT3,0.228232437,Organismal Systems,Immune system
26873,IL12RB1,Th17 cell differentiation,STAT3,0.228232437,Organismal Systems,Immune system
26874,IL12RB2,Th17 cell differentiation,STAT3,0.228232437,Organismal Systems,Immune system
26875,IL27RA_IL6ST,Th17 cell differentiation,FOXP3,0.058917541,Organismal Systems,Immune system
26876,IL27RA,Th17 cell differentiation,FOXP3,0.058917541,Organismal Systems,Immune system
26877,IL6ST,Th17 cell differentiation,FOXP3,0.058917541,Organismal Systems,Immune system
26878,IL27RA_IL6ST,Th17 cell differentiation,HIF1A,0.025791925,Organismal Systems,Immune system
26879,IL27RA,Th17 cell differentiation,HIF1A,0.025791925,Organismal Systems,Immune system
26880,IL6ST,Th17 cell differentiation,HIF1A,0.025791925,Organismal Systems,Immune system
26881,IL27RA_IL6ST,Th17 cell differentiation,RORA,0.082733813,Organismal Systems,Immune system
26882,IL27RA,Th17 cell differentiation,RORA,0.082733813,Organismal Systems,Immune system
26883,IL6ST,Th17 cell differentiation,RORA,0.082733813,Organismal Systems,Immune system
26884,IL27RA_IL6ST,Th17 cell differentiation,RORC,0.082733813,Organismal Systems,Immune system
26885,IL27RA,Th17 cell differentiation,RORC,0.082733813,Organismal Systems,Immune system
26886,IL6ST,Th17 cell differentiation,RORC,0.082733813,Organismal Systems,Immune system
26887,IL27RA_IL6ST,Th17 cell differentiation,RUNX1,0.123636651,Organismal Systems,Immune system
26888,IL27RA,Th17 cell differentiation,RUNX1,0.123636651,Organismal Systems,Immune system
26889,IL6ST,Th17 cell differentiation,RUNX1,0.123636651,Organismal Systems,Immune system
26890,IL27RA_IL6ST,Th17 cell differentiation,STAT1,0.133042292,Organismal Systems,Immune system
26891,IL27RA,Th17 cell differentiation,STAT1,0.133042292,Organismal Systems,Immune system
26892,IL6ST,Th17 cell differentiation,STAT1,0.133042292,Organismal Systems,Immune system
26893,IL27RA_IL6ST,Th17 cell differentiation,STAT3,0.140482991,Organismal Systems,Immune system
26894,IL27RA,Th17 cell differentiation,STAT3,0.140482991,Organismal Systems,Immune system
26895,IL6ST,Th17 cell differentiation,STAT3,0.140482991,Organismal Systems,Immune system
26896,IL27RA_IL6ST,Th17 cell differentiation,TBX21,0.114423051,Organismal Systems,Immune system
26897,IL27RA,Th17 cell differentiation,TBX21,0.114423051,Organismal Systems,Immune system
26898,IL6ST,Th17 cell differentiation,TBX21,0.114423051,Organismal Systems,Immune system
26899,TGFBR1_ACVR2A,Th17 cell differentiation,FOXP3,0.059344185,Organismal Systems,Immune system
26900,TGFBR1,Th17 cell differentiation,FOXP3,0.059344185,Organismal Systems,Immune system
26901,ACVR2A,Th17 cell differentiation,FOXP3,0.059344185,Organismal Systems,Immune system
26902,TGFBR1_ACVR2A,Th17 cell differentiation,HIF1A,0.019447795,Organismal Systems,Immune system
26903,TGFBR1,Th17 cell differentiation,HIF1A,0.019447795,Organismal Systems,Immune system
26904,ACVR2A,Th17 cell differentiation,HIF1A,0.019447795,Organismal Systems,Immune system
26905,TGFBR1_ACVR2A,Th17 cell differentiation,RORA,0.104234701,Organismal Systems,Immune system
26906,TGFBR1,Th17 cell differentiation,RORA,0.104234701,Organismal Systems,Immune system
26907,ACVR2A,Th17 cell differentiation,RORA,0.104234701,Organismal Systems,Immune system
26908,TGFBR1_ACVR2A,Th17 cell differentiation,RORC,0.104234701,Organismal Systems,Immune system
26909,TGFBR1,Th17 cell differentiation,RORC,0.104234701,Organismal Systems,Immune system
26910,ACVR2A,Th17 cell differentiation,RORC,0.104234701,Organismal Systems,Immune system
26911,TGFBR1_ACVR2A,Th17 cell differentiation,RUNX1,0.034095189,Organismal Systems,Immune system
26912,TGFBR1,Th17 cell differentiation,RUNX1,0.034095189,Organismal Systems,Immune system
26913,ACVR2A,Th17 cell differentiation,RUNX1,0.034095189,Organismal Systems,Immune system
26914,TGFBR1_ACVR2A,Th17 cell differentiation,SMAD2,0.13221192,Organismal Systems,Immune system
26915,TGFBR1,Th17 cell differentiation,SMAD2,0.13221192,Organismal Systems,Immune system
26916,ACVR2A,Th17 cell differentiation,SMAD2,0.13221192,Organismal Systems,Immune system
26917,TGFBR1_ACVR2A,Th17 cell differentiation,SMAD3,0.13221192,Organismal Systems,Immune system
26918,TGFBR1,Th17 cell differentiation,SMAD3,0.13221192,Organismal Systems,Immune system
26919,ACVR2A,Th17 cell differentiation,SMAD3,0.13221192,Organismal Systems,Immune system
26920,TGFBR1_ACVR2A,Th17 cell differentiation,SMAD4,0.13221192,Organismal Systems,Immune system
26921,TGFBR1,Th17 cell differentiation,SMAD4,0.13221192,Organismal Systems,Immune system
26922,ACVR2A,Th17 cell differentiation,SMAD4,0.13221192,Organismal Systems,Immune system
26923,TGFBR1_ACVR2A,Th17 cell differentiation,STAT3,0.103624382,Organismal Systems,Immune system
26924,TGFBR1,Th17 cell differentiation,STAT3,0.103624382,Organismal Systems,Immune system
26925,ACVR2A,Th17 cell differentiation,STAT3,0.103624382,Organismal Systems,Immune system
26926,TGFBR1_ACVR2B,Th17 cell differentiation,FOXP3,0.059344185,Organismal Systems,Immune system
26927,TGFBR1,Th17 cell differentiation,FOXP3,0.059344185,Organismal Systems,Immune system
26928,ACVR2B,Th17 cell differentiation,FOXP3,0.059344185,Organismal Systems,Immune system
26929,TGFBR1_ACVR2B,Th17 cell differentiation,HIF1A,0.019447795,Organismal Systems,Immune system
26930,TGFBR1,Th17 cell differentiation,HIF1A,0.019447795,Organismal Systems,Immune system
26931,ACVR2B,Th17 cell differentiation,HIF1A,0.019447795,Organismal Systems,Immune system
26932,TGFBR1_ACVR2B,Th17 cell differentiation,RORA,0.104234701,Organismal Systems,Immune system
26933,TGFBR1,Th17 cell differentiation,RORA,0.104234701,Organismal Systems,Immune system
26934,ACVR2B,Th17 cell differentiation,RORA,0.104234701,Organismal Systems,Immune system
26935,TGFBR1_ACVR2B,Th17 cell differentiation,RORC,0.104234701,Organismal Systems,Immune system
26936,TGFBR1,Th17 cell differentiation,RORC,0.104234701,Organismal Systems,Immune system
26937,ACVR2B,Th17 cell differentiation,RORC,0.104234701,Organismal Systems,Immune system
26938,TGFBR1_ACVR2B,Th17 cell differentiation,RUNX1,0.034095189,Organismal Systems,Immune system
26939,TGFBR1,Th17 cell differentiation,RUNX1,0.034095189,Organismal Systems,Immune system
26940,ACVR2B,Th17 cell differentiation,RUNX1,0.034095189,Organismal Systems,Immune system
26941,TGFBR1_ACVR2B,Th17 cell differentiation,SMAD2,0.13221192,Organismal Systems,Immune system
26942,TGFBR1,Th17 cell differentiation,SMAD2,0.13221192,Organismal Systems,Immune system
26943,ACVR2B,Th17 cell differentiation,SMAD2,0.13221192,Organismal Systems,Immune system
26944,TGFBR1_ACVR2B,Th17 cell differentiation,SMAD3,0.13221192,Organismal Systems,Immune system
26945,TGFBR1,Th17 cell differentiation,SMAD3,0.13221192,Organismal Systems,Immune system
26946,ACVR2B,Th17 cell differentiation,SMAD3,0.13221192,Organismal Systems,Immune system
26947,TGFBR1_ACVR2B,Th17 cell differentiation,SMAD4,0.13221192,Organismal Systems,Immune system
26948,TGFBR1,Th17 cell differentiation,SMAD4,0.13221192,Organismal Systems,Immune system
26949,ACVR2B,Th17 cell differentiation,SMAD4,0.13221192,Organismal Systems,Immune system
26950,TGFBR1_ACVR2B,Th17 cell differentiation,STAT3,0.103624382,Organismal Systems,Immune system
26951,TGFBR1,Th17 cell differentiation,STAT3,0.103624382,Organismal Systems,Immune system
26952,ACVR2B,Th17 cell differentiation,STAT3,0.103624382,Organismal Systems,Immune system
26953,TGFBR1_TGFBR2,Th17 cell differentiation,FOXP3,0.059344185,Organismal Systems,Immune system
26954,TGFBR1,Th17 cell differentiation,FOXP3,0.059344185,Organismal Systems,Immune system
26955,TGFBR2,Th17 cell differentiation,FOXP3,0.059344185,Organismal Systems,Immune system
26956,TGFBR1_TGFBR2,Th17 cell differentiation,HIF1A,0.019447795,Organismal Systems,Immune system
26957,TGFBR1,Th17 cell differentiation,HIF1A,0.019447795,Organismal Systems,Immune system
26958,TGFBR2,Th17 cell differentiation,HIF1A,0.019447795,Organismal Systems,Immune system
26959,TGFBR1_TGFBR2,Th17 cell differentiation,RORA,0.104234701,Organismal Systems,Immune system
26960,TGFBR1,Th17 cell differentiation,RORA,0.104234701,Organismal Systems,Immune system
26961,TGFBR2,Th17 cell differentiation,RORA,0.104234701,Organismal Systems,Immune system
26962,TGFBR1_TGFBR2,Th17 cell differentiation,RORC,0.104234701,Organismal Systems,Immune system
26963,TGFBR1,Th17 cell differentiation,RORC,0.104234701,Organismal Systems,Immune system
26964,TGFBR2,Th17 cell differentiation,RORC,0.104234701,Organismal Systems,Immune system
26965,TGFBR1_TGFBR2,Th17 cell differentiation,RUNX1,0.034095189,Organismal Systems,Immune system
26966,TGFBR1,Th17 cell differentiation,RUNX1,0.034095189,Organismal Systems,Immune system
26967,TGFBR2,Th17 cell differentiation,RUNX1,0.034095189,Organismal Systems,Immune system
26968,TGFBR1_TGFBR2,Th17 cell differentiation,SMAD2,0.13221192,Organismal Systems,Immune system
26969,TGFBR1,Th17 cell differentiation,SMAD2,0.13221192,Organismal Systems,Immune system
26970,TGFBR2,Th17 cell differentiation,SMAD2,0.13221192,Organismal Systems,Immune system
26971,TGFBR1_TGFBR2,Th17 cell differentiation,SMAD3,0.13221192,Organismal Systems,Immune system
26972,TGFBR1,Th17 cell differentiation,SMAD3,0.13221192,Organismal Systems,Immune system
26973,TGFBR2,Th17 cell differentiation,SMAD3,0.13221192,Organismal Systems,Immune system
26974,TGFBR1_TGFBR2,Th17 cell differentiation,SMAD4,0.13221192,Organismal Systems,Immune system
26975,TGFBR1,Th17 cell differentiation,SMAD4,0.13221192,Organismal Systems,Immune system
26976,TGFBR2,Th17 cell differentiation,SMAD4,0.13221192,Organismal Systems,Immune system
26977,TGFBR1_TGFBR2,Th17 cell differentiation,STAT3,0.103624382,Organismal Systems,Immune system
26978,TGFBR1,Th17 cell differentiation,STAT3,0.103624382,Organismal Systems,Immune system
26979,TGFBR2,Th17 cell differentiation,STAT3,0.103624382,Organismal Systems,Immune system
26980,IFNGR1_IFNGR2,Th17 cell differentiation,FOXP3,0.058917541,Organismal Systems,Immune system
26981,IFNGR1,Th17 cell differentiation,FOXP3,0.058917541,Organismal Systems,Immune system
26982,IFNGR2,Th17 cell differentiation,FOXP3,0.058917541,Organismal Systems,Immune system
26983,IFNGR1_IFNGR2,Th17 cell differentiation,HIF1A,0.010301806,Organismal Systems,Immune system
26984,IFNGR1,Th17 cell differentiation,HIF1A,0.010301806,Organismal Systems,Immune system
26985,IFNGR2,Th17 cell differentiation,HIF1A,0.010301806,Organismal Systems,Immune system
26986,IFNGR1_IFNGR2,Th17 cell differentiation,RORA,0.094420954,Organismal Systems,Immune system
26987,IFNGR1,Th17 cell differentiation,RORA,0.094420954,Organismal Systems,Immune system
26988,IFNGR2,Th17 cell differentiation,RORA,0.094420954,Organismal Systems,Immune system
26989,IFNGR1_IFNGR2,Th17 cell differentiation,RORC,0.094420954,Organismal Systems,Immune system
26990,IFNGR1,Th17 cell differentiation,RORC,0.094420954,Organismal Systems,Immune system
26991,IFNGR2,Th17 cell differentiation,RORC,0.094420954,Organismal Systems,Immune system
26992,IFNGR1_IFNGR2,Th17 cell differentiation,RUNX1,0.123636651,Organismal Systems,Immune system
26993,IFNGR1,Th17 cell differentiation,RUNX1,0.123636651,Organismal Systems,Immune system
26994,IFNGR2,Th17 cell differentiation,RUNX1,0.123636651,Organismal Systems,Immune system
26995,IFNGR1_IFNGR2,Th17 cell differentiation,STAT1,0.133042292,Organismal Systems,Immune system
26996,IFNGR1,Th17 cell differentiation,STAT1,0.133042292,Organismal Systems,Immune system
26997,IFNGR2,Th17 cell differentiation,STAT1,0.133042292,Organismal Systems,Immune system
26998,IFNGR1_IFNGR2,Th17 cell differentiation,STAT3,0.052733545,Organismal Systems,Immune system
26999,IFNGR1,Th17 cell differentiation,STAT3,0.052733545,Organismal Systems,Immune system
27000,IFNGR2,Th17 cell differentiation,STAT3,0.052733545,Organismal Systems,Immune system
27001,IFNGR1_IFNGR2,Th17 cell differentiation,TBX21,0.114423051,Organismal Systems,Immune system
27002,IFNGR1,Th17 cell differentiation,TBX21,0.114423051,Organismal Systems,Immune system
27003,IFNGR2,Th17 cell differentiation,TBX21,0.114423051,Organismal Systems,Immune system
27004,ACVR1B_TGFBR2,Th17 cell differentiation,FOXP3,0.059344185,Organismal Systems,Immune system
27005,ACVR1B,Th17 cell differentiation,FOXP3,0.059344185,Organismal Systems,Immune system
27006,TGFBR2,Th17 cell differentiation,FOXP3,0.059344185,Organismal Systems,Immune system
27007,ACVR1B_TGFBR2,Th17 cell differentiation,HIF1A,0.019447795,Organismal Systems,Immune system
27008,ACVR1B,Th17 cell differentiation,HIF1A,0.019447795,Organismal Systems,Immune system
27009,TGFBR2,Th17 cell differentiation,HIF1A,0.019447795,Organismal Systems,Immune system
27010,ACVR1B_TGFBR2,Th17 cell differentiation,RORA,0.104234701,Organismal Systems,Immune system
27011,ACVR1B,Th17 cell differentiation,RORA,0.104234701,Organismal Systems,Immune system
27012,TGFBR2,Th17 cell differentiation,RORA,0.104234701,Organismal Systems,Immune system
27013,ACVR1B_TGFBR2,Th17 cell differentiation,RORC,0.104234701,Organismal Systems,Immune system
27014,ACVR1B,Th17 cell differentiation,RORC,0.104234701,Organismal Systems,Immune system
27015,TGFBR2,Th17 cell differentiation,RORC,0.104234701,Organismal Systems,Immune system
27016,ACVR1B_TGFBR2,Th17 cell differentiation,RUNX1,0.034095189,Organismal Systems,Immune system
27017,ACVR1B,Th17 cell differentiation,RUNX1,0.034095189,Organismal Systems,Immune system
27018,TGFBR2,Th17 cell differentiation,RUNX1,0.034095189,Organismal Systems,Immune system
27019,ACVR1B_TGFBR2,Th17 cell differentiation,SMAD2,0.13221192,Organismal Systems,Immune system
27020,ACVR1B,Th17 cell differentiation,SMAD2,0.13221192,Organismal Systems,Immune system
27021,TGFBR2,Th17 cell differentiation,SMAD2,0.13221192,Organismal Systems,Immune system
27022,ACVR1B_TGFBR2,Th17 cell differentiation,SMAD3,0.13221192,Organismal Systems,Immune system
27023,ACVR1B,Th17 cell differentiation,SMAD3,0.13221192,Organismal Systems,Immune system
27024,TGFBR2,Th17 cell differentiation,SMAD3,0.13221192,Organismal Systems,Immune system
27025,ACVR1B_TGFBR2,Th17 cell differentiation,SMAD4,0.13221192,Organismal Systems,Immune system
27026,ACVR1B,Th17 cell differentiation,SMAD4,0.13221192,Organismal Systems,Immune system
27027,TGFBR2,Th17 cell differentiation,SMAD4,0.13221192,Organismal Systems,Immune system
27028,ACVR1B_TGFBR2,Th17 cell differentiation,STAT3,0.103624382,Organismal Systems,Immune system
27029,ACVR1B,Th17 cell differentiation,STAT3,0.103624382,Organismal Systems,Immune system
27030,TGFBR2,Th17 cell differentiation,STAT3,0.103624382,Organismal Systems,Immune system
27031,ACVR1C_TGFBR2,Th17 cell differentiation,FOXP3,0.059344185,Organismal Systems,Immune system
27032,ACVR1C,Th17 cell differentiation,FOXP3,0.059344185,Organismal Systems,Immune system
27033,TGFBR2,Th17 cell differentiation,FOXP3,0.059344185,Organismal Systems,Immune system
27034,ACVR1C_TGFBR2,Th17 cell differentiation,HIF1A,0.019447795,Organismal Systems,Immune system
27035,ACVR1C,Th17 cell differentiation,HIF1A,0.019447795,Organismal Systems,Immune system
27036,TGFBR2,Th17 cell differentiation,HIF1A,0.019447795,Organismal Systems,Immune system
27037,ACVR1C_TGFBR2,Th17 cell differentiation,RORA,0.104234701,Organismal Systems,Immune system
27038,ACVR1C,Th17 cell differentiation,RORA,0.104234701,Organismal Systems,Immune system
27039,TGFBR2,Th17 cell differentiation,RORA,0.104234701,Organismal Systems,Immune system
27040,ACVR1C_TGFBR2,Th17 cell differentiation,RORC,0.104234701,Organismal Systems,Immune system
27041,ACVR1C,Th17 cell differentiation,RORC,0.104234701,Organismal Systems,Immune system
27042,TGFBR2,Th17 cell differentiation,RORC,0.104234701,Organismal Systems,Immune system
27043,ACVR1C_TGFBR2,Th17 cell differentiation,RUNX1,0.034095189,Organismal Systems,Immune system
27044,ACVR1C,Th17 cell differentiation,RUNX1,0.034095189,Organismal Systems,Immune system
27045,TGFBR2,Th17 cell differentiation,RUNX1,0.034095189,Organismal Systems,Immune system
27046,ACVR1C_TGFBR2,Th17 cell differentiation,SMAD2,0.13221192,Organismal Systems,Immune system
27047,ACVR1C,Th17 cell differentiation,SMAD2,0.13221192,Organismal Systems,Immune system
27048,TGFBR2,Th17 cell differentiation,SMAD2,0.13221192,Organismal Systems,Immune system
27049,ACVR1C_TGFBR2,Th17 cell differentiation,SMAD3,0.13221192,Organismal Systems,Immune system
27050,ACVR1C,Th17 cell differentiation,SMAD3,0.13221192,Organismal Systems,Immune system
27051,TGFBR2,Th17 cell differentiation,SMAD3,0.13221192,Organismal Systems,Immune system
27052,ACVR1C_TGFBR2,Th17 cell differentiation,SMAD4,0.13221192,Organismal Systems,Immune system
27053,ACVR1C,Th17 cell differentiation,SMAD4,0.13221192,Organismal Systems,Immune system
27054,TGFBR2,Th17 cell differentiation,SMAD4,0.13221192,Organismal Systems,Immune system
27055,ACVR1C_TGFBR2,Th17 cell differentiation,STAT3,0.103624382,Organismal Systems,Immune system
27056,ACVR1C,Th17 cell differentiation,STAT3,0.103624382,Organismal Systems,Immune system
27057,TGFBR2,Th17 cell differentiation,STAT3,0.103624382,Organismal Systems,Immune system
27058,ACVR1_TGFBR1_TGFBR2,Th17 cell differentiation,FOXP3,0.059344185,Organismal Systems,Immune system
27059,ACVR1,Th17 cell differentiation,FOXP3,0.059344185,Organismal Systems,Immune system
27060,TGFBR1,Th17 cell differentiation,FOXP3,0.059344185,Organismal Systems,Immune system
27061,TGFBR2,Th17 cell differentiation,FOXP3,0.059344185,Organismal Systems,Immune system
27062,ACVR1_TGFBR1_TGFBR2,Th17 cell differentiation,HIF1A,0.019447795,Organismal Systems,Immune system
27063,ACVR1,Th17 cell differentiation,HIF1A,0.019447795,Organismal Systems,Immune system
27064,TGFBR1,Th17 cell differentiation,HIF1A,0.019447795,Organismal Systems,Immune system
27065,TGFBR2,Th17 cell differentiation,HIF1A,0.019447795,Organismal Systems,Immune system
27066,ACVR1_TGFBR1_TGFBR2,Th17 cell differentiation,RORA,0.104234701,Organismal Systems,Immune system
27067,ACVR1,Th17 cell differentiation,RORA,0.104234701,Organismal Systems,Immune system
